forum_id,message_id,user_id,angel,blushing,confused,cool,devil,grin,kiss,ohoh,sad,smile,tongue,ugly,wink
351338505,351698962,10ec655d5cd216f92992054cf613ad36,0,0,0,0,0,0,0,0,0,0,0,0,1
351338505,353468448,4f7695bf869d8ab6bfd173f445a23b35,0,0,0,0,0,0,0,0,0,0,0,0,1
351338505,354877464,10ec655d5cd216f92992054cf613ad36,0,0,0,0,0,0,0,0,0,0,0,0,1
351338505,356679686,609704bd9cdf6b61a5f2471a7e8f649b,0,0,0,0,0,0,0,0,0,1,0,0,0
351338505,357466119,2417f87e608b79d94207521d121c34d0,0,0,0,0,0,0,0,0,0,0,0,0,1
351338505,357466137,4f7695bf869d8ab6bfd173f445a23b35,0,0,0,0,0,0,0,0,0,0,0,0,1
351338505,357466146,609704bd9cdf6b61a5f2471a7e8f649b,0,0,0,0,0,0,0,0,0,0,0,0,1
351338505,357957643,4f7695bf869d8ab6bfd173f445a23b35,0,0,0,0,0,0,0,0,0,0,0,0,1
351338505,357957656,609704bd9cdf6b61a5f2471a7e8f649b,0,0,0,0,0,0,0,0,0,0,0,0,1
351338505,359923754,609704bd9cdf6b61a5f2471a7e8f649b,0,0,0,0,0,0,0,0,0,0,0,0,1
351338505,360841238,2b15e860a6ae8d4863d1775d40aa5aab,0,0,0,0,0,0,0,0,0,1,0,0,0
351338506,351698946,069884013257ef4a71f3cd30ccdee432,0,0,0,1,0,0,0,0,0,0,0,0,0
351338506,351698947,069884013257ef4a71f3cd30ccdee432,0,0,0,0,0,0,0,0,0,2,0,0,1
351338506,354254877,069884013257ef4a71f3cd30ccdee432,0,0,0,0,0,0,0,0,0,1,0,0,0
351338506,354877466,39fe28481246e4b4c1317d794be4e6bb,1,0,0,0,0,0,0,0,0,3,0,0,0
351338506,355958794,069884013257ef4a71f3cd30ccdee432,0,0,0,1,0,0,0,0,0,0,0,0,0
351338506,355958795,069884013257ef4a71f3cd30ccdee432,0,0,0,0,0,0,0,0,0,1,0,0,0
351338506,355958796,069884013257ef4a71f3cd30ccdee432,0,0,0,0,0,0,0,0,0,1,0,0,1
351338506,355958798,069884013257ef4a71f3cd30ccdee432,0,0,0,1,0,0,0,0,0,0,0,0,0
351338506,355958801,39fe28481246e4b4c1317d794be4e6bb,0,0,0,0,0,0,0,0,0,1,0,0,0
351338506,356679705,39fe28481246e4b4c1317d794be4e6bb,0,0,0,0,0,0,0,0,0,3,0,0,0
351338506,357466121,069884013257ef4a71f3cd30ccdee432,0,0,0,0,0,0,0,0,0,1,0,0,0
351338506,357957671,069884013257ef4a71f3cd30ccdee432,0,0,0,1,0,0,0,0,0,0,0,0,0
351338506,358416403,39fe28481246e4b4c1317d794be4e6bb,0,0,0,0,0,0,0,0,0,2,0,0,0
351338506,359202822,069884013257ef4a71f3cd30ccdee432,0,0,0,1,0,0,0,0,0,1,0,0,0
357433345,421429249,551dcc548a4e0e97d1c7468dff1c5262,0,0,0,0,0,0,0,0,0,0,0,0,1
357433345,485490733,551dcc548a4e0e97d1c7468dff1c5262,0,0,0,0,0,1,0,0,0,1,0,0,0
357433345,489259023,551dcc548a4e0e97d1c7468dff1c5262,0,0,0,0,0,1,0,0,0,0,0,0,0
357433345,489259024,5eab2a29566bc1fd69eb94dfecc2eefd,0,0,0,0,0,0,0,0,0,0,0,0,1
357433345,489259034,551dcc548a4e0e97d1c7468dff1c5262,0,0,0,0,0,0,0,0,0,1,0,0,0
357433345,491749385,dc50d6f5ae1b0bf8a1292c92cccf8228,0,0,0,0,0,0,0,0,0,0,1,0,1
357433345,492470309,551dcc548a4e0e97d1c7468dff1c5262,0,0,0,0,0,0,0,0,0,1,0,0,0
357433345,494206980,551dcc548a4e0e97d1c7468dff1c5262,0,0,0,0,0,0,0,0,0,1,0,0,0
357433345,494206987,551dcc548a4e0e97d1c7468dff1c5262,0,0,0,0,0,0,0,0,0,1,0,0,1
357433345,494206988,69adabcf5f6688f0413ecf4120eb26e4,0,0,0,0,0,0,0,0,0,1,0,0,1
357433345,515637275,551dcc548a4e0e97d1c7468dff1c5262,0,0,0,0,0,0,0,0,0,1,0,0,0
357433345,524058651,551dcc548a4e0e97d1c7468dff1c5262,0,0,0,0,0,0,0,0,0,1,0,0,0
357433345,532742167,551dcc548a4e0e97d1c7468dff1c5262,0,0,0,0,0,0,0,0,0,1,0,0,0
357433345,533463056,bea0c4aaa45d3ace5088ee49a08ff207,0,0,0,0,0,0,0,0,0,0,0,0,1
357433345,534216777,bea0c4aaa45d3ace5088ee49a08ff207,0,0,0,0,0,0,0,0,0,0,0,0,1
357433345,537460754,bea0c4aaa45d3ace5088ee49a08ff207,0,0,0,0,0,0,0,0,0,0,0,0,1
357433345,537460756,551dcc548a4e0e97d1c7468dff1c5262,0,0,0,0,0,0,0,0,0,0,0,0,1
357433345,537460793,bea0c4aaa45d3ace5088ee49a08ff207,0,0,0,0,0,0,0,0,0,0,0,0,1
357433345,549224556,bea0c4aaa45d3ace5088ee49a08ff207,0,0,0,0,0,0,0,0,1,0,0,0,0
357433345,549814279,5203e69266ab56f41382ae8196b0a079,0,0,0,0,0,0,0,0,0,0,0,0,1
357433345,549814282,bea0c4aaa45d3ace5088ee49a08ff207,0,0,0,0,0,0,0,0,1,0,0,0,0
357433345,552992769,bea0c4aaa45d3ace5088ee49a08ff207,0,0,0,0,0,0,0,0,1,0,0,0,1
362283013,378634243,0cf12c5d437bf8f6661c91b264ce23dc,0,0,0,0,0,0,2,0,0,0,0,0,0
362283013,389349411,9e264c2f748e5991d674a484c1baf11c,0,0,0,1,0,0,0,0,0,0,0,0,0
401276934,427622402,2c3cdc00dbe3ca7c0c672c31b914e2ec,0,0,0,0,0,0,0,0,0,0,0,0,1
401276934,518684685,2c3cdc00dbe3ca7c0c672c31b914e2ec,0,0,0,0,0,0,0,0,0,1,0,0,0
401276934,519864325,2c3cdc00dbe3ca7c0c672c31b914e2ec,0,0,0,0,0,0,0,0,0,1,0,0,1
401276934,520912948,5203e69266ab56f41382ae8196b0a079,0,0,0,0,0,0,0,0,1,0,0,0,1
401276934,520912949,5203e69266ab56f41382ae8196b0a079,0,0,0,0,0,1,0,0,0,0,0,0,1
401276934,521338885,2c3cdc00dbe3ca7c0c672c31b914e2ec,0,0,0,0,0,1,0,0,0,0,0,0,1
401276934,521338901,2c3cdc00dbe3ca7c0c672c31b914e2ec,0,0,0,0,0,0,0,0,0,0,0,0,1
401276934,521338905,2c3cdc00dbe3ca7c0c672c31b914e2ec,0,0,0,0,0,0,0,0,0,1,0,0,0
401276934,523337764,2c3cdc00dbe3ca7c0c672c31b914e2ec,0,0,0,0,0,0,0,0,0,0,0,0,1
401276934,524058629,b9533348a2e90c513f267ce20e194789,0,0,0,0,0,0,0,0,0,0,0,0,1
424443905,453115909,dc50d6f5ae1b0bf8a1292c92cccf8228,0,0,0,0,0,0,0,0,0,0,0,0,1
424443905,580026467,35ded473d2a2217b7b19a664b28e4f7f,0,0,0,0,0,0,0,0,1,0,0,0,0
424443905,651067412,38d49709e412b006b086377a0e9df7be,0,0,0,0,0,0,1,0,0,0,0,0,0
424443905,803471377,38d49709e412b006b086377a0e9df7be,0,0,0,0,0,0,4,0,0,0,0,0,0
424443905,809435169,dc50d6f5ae1b0bf8a1292c92cccf8228,0,0,0,0,0,0,0,0,0,0,0,0,1
424443905,813105165,38d49709e412b006b086377a0e9df7be,0,0,0,0,0,0,0,0,0,0,0,0,1
424443905,816644121,fe20db2650c2c9f1d48ac6978c5b0b11,0,0,0,0,0,0,1,0,0,0,0,0,0
424443905,818151437,fe20db2650c2c9f1d48ac6978c5b0b11,0,0,0,0,0,0,1,0,0,0,0,0,0
424443905,818151445,fe20db2650c2c9f1d48ac6978c5b0b11,0,0,0,0,0,0,1,0,0,0,0,0,0
424443905,818970627,2c3cdc00dbe3ca7c0c672c31b914e2ec,1,0,0,0,0,0,0,0,0,0,0,0,1
424443905,818970696,38d49709e412b006b086377a0e9df7be,0,0,0,0,0,0,0,0,0,1,0,0,0
424443905,845250563,fe20db2650c2c9f1d48ac6978c5b0b11,0,0,0,0,0,0,0,0,0,0,0,0,1
424443905,860553219,2c3cdc00dbe3ca7c0c672c31b914e2ec,0,0,0,0,0,0,2,0,0,0,0,0,0
424443905,861077514,ea02edf09f1c7a2cad9f0f14de261cfa,0,0,0,0,0,0,3,0,0,0,0,0,0
434896898,434569221,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,434569222,6e67ee9ef210d83cf763cf26a1ab4200,0,0,0,0,0,3,0,0,0,0,0,0,1
434896898,434569223,2d3c151614db052097c28ece73687865,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,434569226,0c2902f89d82222d0a93585df76ca82f,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,434569227,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,437092354,8870a4f05fa5c9acd0c0e355544db44c,0,0,0,0,0,0,0,0,0,2,0,0,0
434896898,437092365,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,0,0,0,0,1,0,0,1
434896898,437813248,8870a4f05fa5c9acd0c0e355544db44c,0,0,0,0,0,0,0,0,0,2,0,0,0
434896898,438730753,4f9bfb3f0d5e9a69539d45e25a2a6d8f,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,438730754,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,439320583,f806824e595d94b545186ff39439aa02,0,0,0,0,0,0,0,0,1,0,0,1,0
434896898,440238080,8870a4f05fa5c9acd0c0e355544db44c,0,0,0,0,0,0,0,0,0,3,0,0,0
434896898,440238087,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,0,0,0,0,0,0,0,2
434896898,441974785,eaed4c61007b86bd7ce8a26445720459,0,0,0,0,0,1,0,0,0,0,0,0,0
434896898,441974790,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,441974791,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,443416577,d051b88d6a4d824640b2fb8d9a5a175b,0,0,0,0,0,1,0,0,1,0,0,0,0
434896898,443547648,8870a4f05fa5c9acd0c0e355544db44c,0,0,0,0,0,0,0,0,0,3,0,0,0
434896898,443547656,2d3c151614db052097c28ece73687865,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,444661761,eaed4c61007b86bd7ce8a26445720459,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,445743106,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,2,0,0,0,0,0,1
434896898,446234629,2d3c151614db052097c28ece73687865,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,446234634,d051b88d6a4d824640b2fb8d9a5a175b,0,0,0,0,0,1,0,0,1,0,0,0,0
434896898,446627841,2d3c151614db052097c28ece73687865,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,446627847,06b75e7f15d28099a78eaeca3f81a5fd,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,446627852,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,446627860,1ac88f5b8edb64d074a495d61dd1cd8e,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,449314819,1e1a6256cc46eae1dbaa35552faaa16b,0,0,0,0,0,0,0,0,1,0,0,0,0
434896898,449314833,1ac88f5b8edb64d074a495d61dd1cd8e,0,0,0,0,0,0,0,0,0,0,0,1,0
434896898,449871873,f806824e595d94b545186ff39439aa02,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,454754317,1ac88f5b8edb64d074a495d61dd1cd8e,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,454950921,43a092f9a4c585879306e29f9b575123,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,454950922,1e1a6256cc46eae1dbaa35552faaa16b,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,454950943,4f9bfb3f0d5e9a69539d45e25a2a6d8f,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,454950949,febb8358f564e3c1692fb7c874e240fc,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,455737415,43a092f9a4c585879306e29f9b575123,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,456785945,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,1,0,0,0,0,0,0,0
434896898,456785946,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,456785949,ef1e2808c3e7fdaf17d7df18f7116d78,0,0,1,0,0,0,0,0,0,0,0,0,0
434896898,457441289,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,457441321,1e1a6256cc46eae1dbaa35552faaa16b,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,457441334,43a092f9a4c585879306e29f9b575123,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,458096658,ef1e2808c3e7fdaf17d7df18f7116d78,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,459538440,4f9bfb3f0d5e9a69539d45e25a2a6d8f,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,459931664,eaed4c61007b86bd7ce8a26445720459,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,459931746,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,464388122,2d3c151614db052097c28ece73687865,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,464388124,2d3c151614db052097c28ece73687865,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,464388193,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,465862694,ef1e2808c3e7fdaf17d7df18f7116d78,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,465862697,ef1e2808c3e7fdaf17d7df18f7116d78,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,469631004,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,469631007,b8b399e4caa7b4d4aea9be74b0916e92,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,473202700,ef1e2808c3e7fdaf17d7df18f7116d78,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,474775611,1e1a6256cc46eae1dbaa35552faaa16b,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,479068197,b8b399e4caa7b4d4aea9be74b0916e92,0,0,0,0,0,1,0,0,0,2,0,0,0
434896898,479985675,b8b399e4caa7b4d4aea9be74b0916e92,0,0,0,0,0,0,1,0,0,1,0,0,1
434896898,479985716,4f9bfb3f0d5e9a69539d45e25a2a6d8f,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,479985739,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,0,0,0,0,0,0,2
434896898,479985748,b8b399e4caa7b4d4aea9be74b0916e92,0,0,0,0,0,0,1,0,0,0,0,0,1
434896898,480378979,2d3c151614db052097c28ece73687865,0,0,0,0,0,0,0,0,1,0,0,0,0
434896898,480379030,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,480379033,b8b399e4caa7b4d4aea9be74b0916e92,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,481099812,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,0,0,0,2,1,0,0,0
434896898,481099818,b8b399e4caa7b4d4aea9be74b0916e92,0,0,0,0,0,0,1,0,0,0,0,0,1
434896898,481820722,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,481820724,b8b399e4caa7b4d4aea9be74b0916e92,0,0,0,0,0,1,0,0,0,0,0,0,0
434896898,481820731,fde1deccd916dd351cff9abb7c239da6,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,482213908,b8b399e4caa7b4d4aea9be74b0916e92,0,0,0,0,0,1,0,0,0,1,0,0,0
434896898,482213934,718d3e9eb1e6d8ba9ae212dc51028f7d,0,0,0,0,0,1,0,0,0,0,0,0,0
434896898,484507683,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,1,0,0,0,0,0,0,1
434896898,485097479,b8b399e4caa7b4d4aea9be74b0916e92,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,490602497,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,491749390,1e1a6256cc46eae1dbaa35552faaa16b,0,0,0,0,0,0,0,1,0,0,0,0,0
434896898,492470288,2d3c151614db052097c28ece73687865,0,0,0,0,0,0,3,0,0,0,0,0,0
434896898,492470389,1e1a6256cc46eae1dbaa35552faaa16b,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,493289485,06b75e7f15d28099a78eaeca3f81a5fd,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,493289486,1e1a6256cc46eae1dbaa35552faaa16b,0,0,0,0,0,1,0,0,0,0,0,0,0
434896898,493289498,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,494206981,8870a4f05fa5c9acd0c0e355544db44c,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,494206994,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,494206995,ef1e2808c3e7fdaf17d7df18f7116d78,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,494927891,b8b399e4caa7b4d4aea9be74b0916e92,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,495452184,d051b88d6a4d824640b2fb8d9a5a175b,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,495452191,06b75e7f15d28099a78eaeca3f81a5fd,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,496402460,d051b88d6a4d824640b2fb8d9a5a175b,0,0,0,0,0,0,0,0,1,0,0,0,0
434896898,497745954,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,498499603,b8b399e4caa7b4d4aea9be74b0916e92,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,500269073,b8b399e4caa7b4d4aea9be74b0916e92,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,500269078,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,0,0,0,0,0,0,0,2
434896898,500334602,6e67ee9ef210d83cf763cf26a1ab4200,0,0,0,0,0,1,0,0,0,0,0,0,0
434896898,500334604,d051b88d6a4d824640b2fb8d9a5a175b,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,500334605,d051b88d6a4d824640b2fb8d9a5a175b,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,500334611,1e1a6256cc46eae1dbaa35552faaa16b,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,500334628,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,500334635,2d3c151614db052097c28ece73687865,0,0,0,0,0,1,0,0,0,0,0,0,0
434896898,500989985,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,502071320,6e67ee9ef210d83cf763cf26a1ab4200,0,0,0,0,0,0,0,0,0,0,2,0,0
434896898,502071341,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,0,0,0,0,0,0,0,2
434896898,502071342,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,1,0,0,0,0,0,0,1
434896898,502530072,1e1a6256cc46eae1dbaa35552faaa16b,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,503414797,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,1,0,0,0,0,0,0,0
434896898,503414811,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,0,0,0,0,0,0,0,2
434896898,504627201,ef1e2808c3e7fdaf17d7df18f7116d78,0,0,0,0,0,1,0,0,0,0,0,0,0
434896898,505053186,4f9bfb3f0d5e9a69539d45e25a2a6d8f,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,505544707,2d3c151614db052097c28ece73687865,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,507740183,6e67ee9ef210d83cf763cf26a1ab4200,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,514949126,1e1a6256cc46eae1dbaa35552faaa16b,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,515637271,8870a4f05fa5c9acd0c0e355544db44c,0,0,0,0,0,0,0,0,0,4,0,0,0
434896898,517668887,2d3c151614db052097c28ece73687865,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,519045129,2d3c151614db052097c28ece73687865,0,0,0,0,0,0,0,0,1,0,0,0,0
434896898,519864335,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,523337743,2d3c151614db052097c28ece73687865,0,0,0,0,0,1,0,0,0,0,0,0,0
434896898,523337790,b8b399e4caa7b4d4aea9be74b0916e92,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,527040516,b8b399e4caa7b4d4aea9be74b0916e92,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,528711698,06b75e7f15d28099a78eaeca3f81a5fd,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,529465364,eaed4c61007b86bd7ce8a26445720459,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,530939934,eaed4c61007b86bd7ce8a26445720459,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,532250629,2d3c151614db052097c28ece73687865,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,532742194,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,533463053,f58960d26130650804ecbf41a887612c,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,533463070,ef1e2808c3e7fdaf17d7df18f7116d78,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,533463071,ef1e2808c3e7fdaf17d7df18f7116d78,0,0,1,0,0,0,0,0,0,0,0,0,0
434896898,533463090,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,1,0,0,0,0,0,0
434896898,533463105,1ac88f5b8edb64d074a495d61dd1cd8e,0,0,0,0,0,0,0,0,0,0,0,1,0
434896898,534216771,b8b399e4caa7b4d4aea9be74b0916e92,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,534216773,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,534216778,15142d3c47c8ca7de85d912b999a3d22,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,535068724,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,535855142,4f9bfb3f0d5e9a69539d45e25a2a6d8f,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,535855145,1ac88f5b8edb64d074a495d61dd1cd8e,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,536543236,1e1a6256cc46eae1dbaa35552faaa16b,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,536543245,ef1e2808c3e7fdaf17d7df18f7116d78,0,0,0,0,0,0,0,0,0,1,0,0,0
434896898,536543250,eaed4c61007b86bd7ce8a26445720459,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,537100291,ef1e2808c3e7fdaf17d7df18f7116d78,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,537100302,1ac88f5b8edb64d074a495d61dd1cd8e,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,537100306,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,537460739,1e1a6256cc46eae1dbaa35552faaa16b,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,537460740,1e1a6256cc46eae1dbaa35552faaa16b,0,0,0,0,0,0,0,1,0,0,0,0,0
434896898,537460776,1e1a6256cc46eae1dbaa35552faaa16b,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,538214430,ef1e2808c3e7fdaf17d7df18f7116d78,0,0,0,0,0,1,0,0,0,0,0,0,0
434896898,538214433,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,1,0,0,0,0,0,0,1
434896898,538968110,1ac88f5b8edb64d074a495d61dd1cd8e,0,0,0,0,0,0,0,0,0,0,0,1,0
434896898,540016669,7b17707aa7c7d4726b90c8725c99c75d,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,543719466,1e1a6256cc46eae1dbaa35552faaa16b,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,544342026,eaed4c61007b86bd7ce8a26445720459,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,544342036,1ac88f5b8edb64d074a495d61dd1cd8e,0,0,0,0,0,0,0,0,0,0,0,0,1
434896898,553517080,ef1e2808c3e7fdaf17d7df18f7116d78,0,0,0,0,0,0,0,0,0,1,0,0,0
436011008,47611907,efcf6c5c6aa66402f6e5e50b6f3484cd,0,0,0,0,0,0,1,0,0,0,0,0,1
436011008,47611908,ae2bace100314e0c9fc6652fb66c81e4,0,0,0,0,0,0,1,0,1,0,0,0,0
436011008,49152012,efcf6c5c6aa66402f6e5e50b6f3484cd,0,0,0,0,0,0,0,0,0,1,0,0,0
436011008,71041030,efcf6c5c6aa66402f6e5e50b6f3484cd,0,0,0,0,0,0,2,0,1,0,0,0,0
436011008,77299719,2c2be155a1c073ca2981acfca3001f35,0,0,0,0,0,0,0,0,0,1,0,0,0
436011008,78774277,efcf6c5c6aa66402f6e5e50b6f3484cd,0,0,0,0,0,0,3,0,0,0,0,0,0
436011008,89260046,2c2be155a1c073ca2981acfca3001f35,0,0,0,0,0,0,0,0,0,0,0,0,1
436011008,90636289,5203e69266ab56f41382ae8196b0a079,0,0,0,0,0,0,0,0,0,0,0,0,1
436011008,91258883,6b50b3c3d0446b4695ac4e4b3f1da74d,0,0,0,0,0,0,2,0,0,0,0,0,0
436011008,91914279,bf9b139f7e0153650c43c9f2cb27abd7,0,0,0,0,0,0,0,0,0,1,0,0,1
436011008,91914284,5203e69266ab56f41382ae8196b0a079,0,0,0,0,0,0,0,0,0,0,0,1,0
436011008,92733446,11cd136d1631c8d66d59020da5142e19,0,0,0,0,0,0,0,0,0,0,0,1,0
436011008,96075790,5203e69266ab56f41382ae8196b0a079,0,0,0,0,0,0,0,0,0,0,0,0,1
436011008,96239618,2c2be155a1c073ca2981acfca3001f35,0,0,0,0,0,0,0,0,0,0,0,0,1
436011008,96239622,2c2be155a1c073ca2981acfca3001f35,0,0,0,0,0,0,0,0,0,0,0,0,1
436011008,98369556,2c2be155a1c073ca2981acfca3001f35,0,0,0,0,0,0,0,0,0,0,0,0,1
436011008,105119751,bf9b139f7e0153650c43c9f2cb27abd7,0,0,0,0,0,0,0,0,0,1,0,0,0
436011008,105119775,bf9b139f7e0153650c43c9f2cb27abd7,0,0,0,0,0,0,0,0,0,1,0,0,0
436011008,122191897,bf9b139f7e0153650c43c9f2cb27abd7,0,0,1,0,0,0,0,0,0,0,0,0,0
436011008,123011088,efcf6c5c6aa66402f6e5e50b6f3484cd,0,0,0,0,0,0,0,0,0,1,0,0,0
436011008,123011092,bf9b139f7e0153650c43c9f2cb27abd7,0,0,0,0,0,0,0,0,1,0,0,0,0
436011008,123011093,bf9b139f7e0153650c43c9f2cb27abd7,0,0,0,0,0,0,0,0,0,0,0,0,1
436011008,123731989,11cd136d1631c8d66d59020da5142e19,0,1,0,0,0,0,0,0,0,0,0,0,0
436011008,135364617,ae2bace100314e0c9fc6652fb66c81e4,0,0,0,0,0,0,0,0,0,0,0,0,1
